tag,value,agency,rule_id,rule_name,rule_type,example_id,dataset_name,reject,correct,reviewed
Foreing Policy,to further protect U.S. national security and foreign policy interests,"""DEPARTMENT OF COMMERCE""","""2013-00767""","""Removal of Persons From the Entity List Based on Removal Request; Implementation of Entity List Annual Review Changes; and Implementation of Modifications and Corrections to the Entity List""","""rule""",de8345ce-7d75-42dc-b230-3fb0268724c8,January 2013,,,f
Foreing Policy,matters relating to the national defense and foreign relations of the United States,"""FEDERAL COMMUNICATIONS COMMISSION ""","""2013-00157""","""Service Rules for the Advanced Wireless Services in the H Block—Implementing Section 6401 of the Middle Class Tax Relief and Job Creation Act of 2012 Related to the 1915-1920 MHz and 1995-2000 MHz Bands ""","""prorule""",e1b2588d-d0b8-46ce-bc87-05e15d75f8a2,January 2013,,,f
Softlaw,matters relating to the national defense and foreign relations of the United States,"""FEDERAL COMMUNICATIONS COMMISSION ""","""2013-00157""","""Service Rules for the Advanced Wireless Services in the H Block—Implementing Section 6401 of the Middle Class Tax Relief and Job Creation Act of 2012 Related to the 1915-1920 MHz and 1995-2000 MHz Bands ""","""prorule""",e1b2588d-d0b8-46ce-bc87-05e15d75f8a2,January 2013,,,f
statute,Title VI of the Middle Class Tax Relief and Job Creation Act of 2012,"""FEDERAL COMMUNICATIONS COMMISSION ""","""2013-00157""","""Service Rules for the Advanced Wireless Services in the H Block—Implementing Section 6401 of the Middle Class Tax Relief and Job Creation Act of 2012 Related to the 1915-1920 MHz and 1995-2000 MHz Bands ""","""prorule""",e1b2588d-d0b8-46ce-bc87-05e15d75f8a2,January 2013,,,f
Foreing Policy,"are not person(s) who have been, for reasons of national security","""FEDERAL COMMUNICATIONS COMMISSION ""","""2013-00157""","""Service Rules for the Advanced Wireless Services in the H Block—Implementing Section 6401 of the Middle Class Tax Relief and Job Creation Act of 2012 Related to the 1915-1920 MHz and 1995-2000 MHz Bands ""","""prorule""",e1b2588d-d0b8-46ce-bc87-05e15d75f8a2,January 2013,,,f
Softlaw,"are not person(s) who have been, for reasons of national security","""FEDERAL COMMUNICATIONS COMMISSION ""","""2013-00157""","""Service Rules for the Advanced Wireless Services in the H Block—Implementing Section 6401 of the Middle Class Tax Relief and Job Creation Act of 2012 Related to the 1915-1920 MHz and 1995-2000 MHz Bands ""","""prorule""",e1b2588d-d0b8-46ce-bc87-05e15d75f8a2,January 2013,,,f
Foreing Policy,"prohibits “a person who has been, for reasons of national security, barred by any agency of the Federal Government","""FEDERAL COMMUNICATIONS COMMISSION ""","""2013-00157""","""Service Rules for the Advanced Wireless Services in the H Block—Implementing Section 6401 of the Middle Class Tax Relief and Job Creation Act of 2012 Related to the 1915-1920 MHz and 1995-2000 MHz Bands ""","""prorule""",1c2f2722-f9d2-45eb-b239-14e8230ad663,January 2013,,,f
Foreing Policy,define “reasons of national security” to mean matters relating to the national defense and foreign relations of the United States,"""FEDERAL COMMUNICATIONS COMMISSION ""","""2013-00157""","""Service Rules for the Advanced Wireless Services in the H Block—Implementing Section 6401 of the Middle Class Tax Relief and Job Creation Act of 2012 Related to the 1915-1920 MHz and 1995-2000 MHz Bands ""","""prorule""",1c2f2722-f9d2-45eb-b239-14e8230ad663,January 2013,,,f
Foreing Policy,the aegis of the Exchange Visitor Program and in furtherance of its foreign relations mission,"""DEPARTMENT OF STATE""","""2013-01555""","""Exchange Visitor Program—Fees and Charges""","""prorule""",d840d99d-6674-47d4-bcbe-27bf36f2f9f3,January 2013,,,f
Foreing Policy,Exchange Visitor Program is a foreign affairs function of the U.S. Government,"""DEPARTMENT OF STATE""","""2013-01555""","""Exchange Visitor Program—Fees and Charges""","""prorule""",4750015c-dd75-41e0-be4f-3177beb6bc43,January 2013,,,f
Foreing Policy,the Exchange Visitor Program is a foreign affairs function,"""DEPARTMENT OF STATE""","""2013-01555""","""Exchange Visitor Program—Fees and Charges""","""prorule""",0f3f7142-c100-472f-abe4-7b8c0e601ab0,January 2013,,,f
Foreing Policy,Congress considered international educational and cultural exchanges to be a significant part of the public diplomacy efforts of the President in connection with his Constitutional prerogatives in conducting foreign affairs,"""DEPARTMENT OF STATE""","""2013-01555""","""Exchange Visitor Program—Fees and Charges""","""prorule""",b0c0d9e0-2c41-4b0a-bbf7-5eb16474680a,January 2013,,,f
CIL,in accordance with recognized principles of international law,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",8dfa4c0c-be9e-4614-b014-f230a082fa47,January 2013,,,f
Agreement,applicable international law,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",f22c524a-84f7-4109-83d3-713b78ae952e,January 2013,,,f
Foreing Policy,the United States fully participates in international negotiations to eliminate harmful fishing subsidies,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",58b8c4b7-8144-4214-8151-cce4af1a7b6d,January 2013,,,f
Foreing Policy,"“person[s] who [have] been, for reasons of national security, barred by any agency of the Federal Government","""FEDERAL COMMUNICATIONS COMMISSION ""","""2013-00157""","""Service Rules for the Advanced Wireless Services in the H Block—Implementing Section 6401 of the Middle Class Tax Relief and Job Creation Act of 2012 Related to the 1915-1920 MHz and 1995-2000 MHz Bands ""","""prorule""",77d0896f-eeba-43c9-aa2a-f52b4be840a0,January 2013,,,f
Foreing Policy,protect national security,"""FEDERAL COMMUNICATIONS COMMISSION""","""2013-00155""","""Commercial Operations in the 3550-3650 MHz Band""","""prorule""",77ade899-b802-4e3b-8ccc-ac39c4bd9f58,January 2013,,,f
Foreing Policy,a serious impediment to law enforcement efforts and/or efforts to preserve national security,"""DEPARTMENT OF HOMELAND SECURITY""","""2013-00800""","""Privacy Act of 1974: Implementation of Exemptions; Department of Homeland Security U.S. Customs and Border Protection—002 Global Enrollment System (GES), System of Records""","""prorule""",647ffcb4-989a-491f-bf72-4845bc53377e,January 2013,,,f
Foreing Policy,"relates to official DHS national security, law enforcement, and immigration activities","""DEPARTMENT OF HOMELAND SECURITY""","""2013-00800""","""Privacy Act of 1974: Implementation of Exemptions; Department of Homeland Security U.S. Customs and Border Protection—002 Global Enrollment System (GES), System of Records""","""prorule""",6b693263-dac2-4cd5-a0b6-7ec27eb31102,January 2013,,,f
Foreing Policy,"limited categories of information which, because of their national security sensitivity, should not be declassified automatically","""NATIONAL AERONAUTICS AND SPACE ADMINISTRATION""","""2013-00532""","""NASA Information Security Protection""","""rule""",5a5fab5e-8241-44a9-a70c-67093aa3c2d8,January 2013,,,f
Foreing Policy,"Executive Order (E.O.) 13526, Classified National Security Information","""NATIONAL AERONAUTICS AND SPACE ADMINISTRATION""","""2013-00532""","""NASA Information Security Protection""","""rule""",60e60086-fbbb-4992-8fd2-391b74284d71,January 2013,,,f
Foreing Policy,"a uniform system for classifying, accounting, safeguarding, and declassifying national security information generated by or in the possession of NASA","""NATIONAL AERONAUTICS AND SPACE ADMINISTRATION""","""2013-00532""","""NASA Information Security Protection""","""rule""",60e60086-fbbb-4992-8fd2-391b74284d71,January 2013,,,f
Foreing Policy,"the President and the NASA Administrator establish security requirements, restrictions, and safeguards for NASA information in the interest of national security","""NATIONAL AERONAUTICS AND SPACE ADMINISTRATION""","""2013-00532""","""NASA Information Security Protection""","""rule""",b8c4ae32-29ab-440a-9ec6-da1f98c2bc09,January 2013,,,f
Foreing Policy,protect certain national security information,"""NATIONAL AERONAUTICS AND SPACE ADMINISTRATION""","""2013-00532""","""NASA Information Security Protection""","""rule""",7aca4810-f25d-46e9-83d6-f077a5819665,January 2013,,,f
Foreing Policy,cause exceptionally grave damage to the national security,"""NATIONAL AERONAUTICS AND SPACE ADMINISTRATION""","""2013-00532""","""NASA Information Security Protection""","""rule""",4b344061-cd9c-4ebb-8fe8-d3af8df9c20b,January 2013,,,f
Foreing Policy,cause serious damage to the national security,"""NATIONAL AERONAUTICS AND SPACE ADMINISTRATION""","""2013-00532""","""NASA Information Security Protection""","""rule""",973509cd-d3e7-48c3-b826-72542cbf0ef1,January 2013,,,f
Foreing Policy,expected to cause some degree of damage to the national security,"""NATIONAL AERONAUTICS AND SPACE ADMINISTRATION""","""2013-00532""","""NASA Information Security Protection""","""rule""",ccc12b7e-dbb1-4ca0-8114-7e1d9812bf8b,January 2013,,,f
Foreing Policy,the duration of the national security sensitivity of the information,"""NATIONAL AERONAUTICS AND SPACE ADMINISTRATION""","""2013-00532""","""NASA Information Security Protection""","""rule""",2d80d969-db98-434c-8ad9-ab6c6a1634e1,January 2013,,,f
Foreing Policy,does not require protection in the interest of the national security,"""NATIONAL AERONAUTICS AND SPACE ADMINISTRATION""","""2013-00532""","""NASA Information Security Protection""","""rule""",f16cdd0a-9198-449c-b083-265fb78571c5,January 2013,,,f
Foreing Policy,to prevent at least significant damage to the national security,"""NATIONAL AERONAUTICS AND SPACE ADMINISTRATION""","""2013-00532""","""NASA Information Security Protection""","""rule""",f88051d7-4b91-4531-8d9a-4d74864df6ed,January 2013,,,f
Foreing Policy,relating to the national security,"""NATIONAL AERONAUTICS AND SPACE ADMINISTRATION""","""2013-00532""","""NASA Information Security Protection""","""rule""",e685b956-480d-4cd7-a2d4-2eb752327212,January 2013,,,f
Foreing Policy,"relates to official DHS national security, law enforcement or intelligence activities","""DEPARTMENT OF HOMELAND SECURITY""","""2013-01049""","""Privacy Act of 1974: Implementation of Exemptions; Department of Homeland Security; U.S. Customs and Border Protection; DHS/CBP-004-Intellectual Property Rights e-Recordation and Search Systems, System of Records""","""prorule""",c63bb9ab-33e0-4e02-9d10-46b8b5e4c55c,January 2013,,,f
Foreing Policy,"protect information relating to DHS national security, law enforcement, or intelligence activities","""DEPARTMENT OF HOMELAND SECURITY""","""2013-01049""","""Privacy Act of 1974: Implementation of Exemptions; Department of Homeland Security; U.S. Customs and Border Protection; DHS/CBP-004-Intellectual Property Rights e-Recordation and Search Systems, System of Records""","""prorule""",c63bb9ab-33e0-4e02-9d10-46b8b5e4c55c,January 2013,,,f
Foreing Policy,"national security, or other relevant impacts","""DEPARTMENT OF THE INTERIOR""","""2013-01307""","""Endangered and Threatened Wildlife and Plants; Endangered Status for Four Central Texas Salamanders and Designation of Critical Habitat""","""prorule""",cfcc2cb7-f08e-4a8b-a5e1-6cd486486729,January 2013,,,f
statute,Section 4(b)(2) of the Act,"""DEPARTMENT OF THE INTERIOR""","""2013-01307""","""Endangered and Threatened Wildlife and Plants; Endangered Status for Four Central Texas Salamanders and Designation of Critical Habitat""","""prorule""",8246518b-3481-49ea-bcbd-0f7b31e3b55a,January 2013,,,f
Foreing Policy,where a national security impact might exist,"""DEPARTMENT OF THE INTERIOR""","""2013-01302""","""Endangered and Threatened Wildlife and Plants; Proposed Designation of Critical Habitat for the Zuni Bluehead Sucker""","""prorule""",9af5fcf7-a582-4e71-80cd-49b68afe81d4,January 2013,,,f
statute,section 4(b)(2) of the Act,"""DEPARTMENT OF THE INTERIOR""","""2013-01302""","""Endangered and Threatened Wildlife and Plants; Proposed Designation of Critical Habitat for the Zuni Bluehead Sucker""","""prorule""",9af5fcf7-a582-4e71-80cd-49b68afe81d4,January 2013,,,f
Foreing Policy,"national security, or other relevant impacts","""DEPARTMENT OF THE INTERIOR""","""2013-01302""","""Endangered and Threatened Wildlife and Plants; Proposed Designation of Critical Habitat for the Zuni Bluehead Sucker""","""prorule""",5e680e71-5a46-40a1-b13b-bf71ecc4e565,January 2013,,,f
Foreing Policy,"consider any other relevant impacts, in addition to economic impacts and impacts on national security","""DEPARTMENT OF THE INTERIOR""","""2013-01307""","""Endangered and Threatened Wildlife and Plants; Endangered Status for Four Central Texas Salamanders and Designation of Critical Habitat""","""prorule""",8c25469a-dde8-4080-8de0-9db4864e927b,January 2013,,,f
Foreing Policy,"exclude an area from designated critical habitat based on economic impacts, impacts on national security","""DEPARTMENT OF THE INTERIOR""","""2013-01302""","""Endangered and Threatened Wildlife and Plants; Proposed Designation of Critical Habitat for the Zuni Bluehead Sucker""","""prorule""",1548e099-3a9a-4edb-977b-bacbec116bea,January 2013,,,f
Foreing Policy,national security impact,"""DEPARTMENT OF THE INTERIOR""","""2013-01302""","""Endangered and Threatened Wildlife and Plants; Proposed Designation of Critical Habitat for the Zuni Bluehead Sucker""","""prorule""",6ae68a64-8689-465e-a069-d050e03eba58,January 2013,,,f
Foreing Policy,does not have a detrimental impact on the Federal entity's operations or services that have national security,"""DEPARTMENT OF COMMERCE""","""2013-01564""","""Relocation of and Spectrum Sharing by Federal Government Stations—Technical Panel and Dispute Resolution Boards""","""rule""",cea16a1f-a738-448e-b9a5-3af9538e3009,January 2013,,,f
Foreing Policy,submissions from the Federal entity concerning the potential impact on its national security,"""DEPARTMENT OF COMMERCE""","""2013-01564""","""Relocation of and Spectrum Sharing by Federal Government Stations—Technical Panel and Dispute Resolution Boards""","""rule""",2bafd139-aa1b-40b6-94d0-94fad0858ef1,January 2013,,,f
Foreing Policy,impact on the Federal Entity's national security,"""DEPARTMENT OF COMMERCE""","""2013-01564""","""Relocation of and Spectrum Sharing by Federal Government Stations—Technical Panel and Dispute Resolution Boards""","""rule""",7fd9a8ac-6c6e-413f-86cd-6beda9f40123,January 2013,,,f
Foreing Policy,"any impact on national security, law enforcement, or public safety functions","""DEPARTMENT OF COMMERCE""","""2013-01564""","""Relocation of and Spectrum Sharing by Federal Government Stations—Technical Panel and Dispute Resolution Boards""","""rule""",46bedad0-e8dc-41fd-88fe-0471d8cbcd79,January 2013,,,f
Foreing Policy,a binding decision may have a detrimental impact on the Federal entity's operations or services that have national security,"""DEPARTMENT OF COMMERCE""","""2013-01564""","""Relocation of and Spectrum Sharing by Federal Government Stations—Technical Panel and Dispute Resolution Boards""","""rule""",9e9db8e8-3e0b-40ee-8bd7-0c5734f76ad3,January 2013,,,f
Foreing Policy,to request additional written submissions from an agency regarding the impact of a binding decision on the agency's operations or services that have national security,"""DEPARTMENT OF COMMERCE""","""2013-01564""","""Relocation of and Spectrum Sharing by Federal Government Stations—Technical Panel and Dispute Resolution Boards""","""rule""",9e9db8e8-3e0b-40ee-8bd7-0c5734f76ad3,January 2013,,,f
Foreing Policy,does not have a detrimental impact on the Federal entity's operations or services that have national security,"""DEPARTMENT OF COMMERCE""","""2013-01564""","""Relocation of and Spectrum Sharing by Federal Government Stations—Technical Panel and Dispute Resolution Boards""","""rule""",9e9db8e8-3e0b-40ee-8bd7-0c5734f76ad3,January 2013,,,f
Foreing Policy,impact on national security,"""DEPARTMENT OF THE INTERIOR""","""2013-02002""","""Endangered and Threatened Wildlife and Plants; Listing 38 Species on Molokai, Lanai, and Maui as Endangered and Designating Critical Habitat on Molokai, Lanai, Maui, and Kahoolawe for 135 Species""","""prorule""",29e216ce-6195-4401-90b0-3560c4845dd0,January 2013,,,f
statute,Section 4(b)(2) of the Act,"""DEPARTMENT OF THE INTERIOR""","""2013-02002""","""Endangered and Threatened Wildlife and Plants; Listing 38 Species on Molokai, Lanai, and Maui as Endangered and Designating Critical Habitat on Molokai, Lanai, Maui, and Kahoolawe for 135 Species""","""prorule""",29e216ce-6195-4401-90b0-3560c4845dd0,January 2013,,,f
Foreing Policy,impacts on national security,"""DEPARTMENT OF THE INTERIOR""","""2013-02002""","""Endangered and Threatened Wildlife and Plants; Listing 38 Species on Molokai, Lanai, and Maui as Endangered and Designating Critical Habitat on Molokai, Lanai, Maui, and Kahoolawe for 135 Species""","""prorule""",a73cf8a1-0610-40a5-91b9-bf57f75cb1ca,January 2013,,,f
Foreing Policy,"national security, or other relevant impacts","""DEPARTMENT OF THE INTERIOR""","""2013-02002""","""Endangered and Threatened Wildlife and Plants; Listing 38 Species on Molokai, Lanai, and Maui as Endangered and Designating Critical Habitat on Molokai, Lanai, Maui, and Kahoolawe for 135 Species""","""prorule""",07c5c0c1-b56e-4c73-b0c8-d7876185bc16,January 2013,,,f
Foreing Policy,national security benefits,"""DEPARTMENT OF STATE""","""2013-01901""","""Amendment to the International Traffic in Arms Regulations: Revision of U.S. Munitions List Category IV""","""prorule""",1ad7f2dd-a20a-4fd8-8ad2-118679925749,January 2013,,,f
Foreing Policy,the national security objectives,"""DEPARTMENT OF STATE""","""2013-01901""","""Amendment to the International Traffic in Arms Regulations: Revision of U.S. Munitions List Category IV""","""prorule""",a9517ce0-144e-4ff1-b418-e92bfe6a2c42,January 2013,,,f
Foreing Policy,enhance national security,"""DEPARTMENT OF COMMERCE""","""2013-01904""","""Revisions to the Export Administration Regulations (EAR): Articles the President Determines No Longer Warrant Control Under the U.S. Munitions List That Are Related To Launch Vehicles, Missiles, Rockets, and Military Explosive Devices""","""prorule""",295fd9ac-0ec7-4de4-bc80-35c933de2c20,January 2013,,,f
Foreing Policy,preserve national security,"""DEPARTMENT OF HOMELAND SECURITY""","""2013-01049""","""Privacy Act of 1974: Implementation of Exemptions; Department of Homeland Security; U.S. Customs and Border Protection; DHS/CBP-004-Intellectual Property Rights e-Recordation and Search Systems, System of Records""","""prorule""",254945a7-004c-46fd-aeb5-881fddc769bd,January 2013,,,f
Foreing Policy,national security; and intelligence activities,"""DEPARTMENT OF HOMELAND SECURITY""","""2013-01049""","""Privacy Act of 1974: Implementation of Exemptions; Department of Homeland Security; U.S. Customs and Border Protection; DHS/CBP-004-Intellectual Property Rights e-Recordation and Search Systems, System of Records""","""prorule""",85b0debf-310d-41cd-a201-14e84bff9f5a,January 2013,,,f
statute,ICCAT treaty,"""DEPARTMENT OF COMMERCE""","""2019-02946""","""Atlantic Highly Migratory Species; Shortfin Mako Shark Management Measures; Final Amendment 11""","""rule""",6e2fe0dc-649c-4bc5-9dd1-2b0ec9fc0a17,2019Feb,t,f,t
Treaty,ICCAT treaty,"""DEPARTMENT OF COMMERCE""","""2019-02946""","""Atlantic Highly Migratory Species; Shortfin Mako Shark Management Measures; Final Amendment 11""","""rule""",719111c9-95d2-47bc-986c-66750e0b1410,2019Feb,f,t,t
statute,ICCAT treaty,"""DEPARTMENT OF COMMERCE""","""2019-02946""","""Atlantic Highly Migratory Species; Shortfin Mako Shark Management Measures; Final Amendment 11""","""rule""",719111c9-95d2-47bc-986c-66750e0b1410,2019Feb,t,f,t
Softlaw,market standards,"""FEDERAL DEPOSIT INSURANCE CORPORATION""","""2018-28084""","""Removal of Transferred OTS Regulations Regarding Lending and Investment; and Conforming Amendments to Other Regulation""","""prorule""",8f09fe80-0364-4bb6-85a2-7689f0eef12d,2019Feb,,,f
Agreement,international conventions applicable to letters of credit,"""FEDERAL DEPOSIT INSURANCE CORPORATION""","""2018-28084""","""Removal of Transferred OTS Regulations Regarding Lending and Investment; and Conforming Amendments to Other Regulation""","""prorule""",8f09fe80-0364-4bb6-85a2-7689f0eef12d,2019Feb,,,f
statute,§ 21.20(a),"""DEPARTMENT OF TRANSPORTATION""","""2019-02634""","""Foreign Civil Aviation Authority Certifying Statements""","""prorule""",dbd2127b-9bd8-4534-a434-7ca1d3b6b6e5,2019Feb,,,f
statute,§ 21.29(a)(2),"""DEPARTMENT OF TRANSPORTATION""","""2019-02634""","""Foreign Civil Aviation Authority Certifying Statements""","""prorule""",fd9d0690-3de1-4403-9ae0-1b320f97c686,2019Feb,,,f
Softlaw,bilateral aviation agreements with numerous foreign countries for the acceptance of aeronautical products for export and import,"""DEPARTMENT OF TRANSPORTATION""","""2019-02634""","""Foreign Civil Aviation Authority Certifying Statements""","""prorule""",ad81bde8-4945-42e2-b2e7-19360ac5576b,2019Feb,,,f
Softlaw,bilateral agreement,"""DEPARTMENT OF TRANSPORTATION""","""2019-02634""","""Foreign Civil Aviation Authority Certifying Statements""","""prorule""",ad81bde8-4945-42e2-b2e7-19360ac5576b,2019Feb,,,f
Softlaw,bilateral agreements,"""DEPARTMENT OF TRANSPORTATION""","""2019-02634""","""Foreign Civil Aviation Authority Certifying Statements""","""prorule""",ad81bde8-4945-42e2-b2e7-19360ac5576b,2019Feb,,,f
Softlaw,bilateral agreement with the State of Design Authority,"""DEPARTMENT OF TRANSPORTATION""","""2019-02926""","""Airworthiness Directives; Airbus SAS Airplanes""","""prorule""",7a5266ef-65fa-4333-8eb3-042748c8ca7f,2019Feb,,,f
Softlaw,bilateral agreement with the State of Design Authority,"""DEPARTMENT OF TRANSPORTATION""","""2019-02937""","""Airworthiness Directives; Bombardier, Inc., Airplanes""","""prorule""",33ab9555-ffdc-4d49-9b0b-b8b4540d61ea,2019Feb,,,f
Softlaw,bilateral agreement with the State of Design Authority,"""DEPARTMENT OF TRANSPORTATION""","""2019-01541""","""Airworthiness Directives; Pacific Aerospace Ltd. Airplanes""","""rule""",475cb994-a54a-4d96-a98e-8688fe2c6a06,2019Feb,,,f
Softlaw,"bilateral agreement with Canada, Transport Canada","""DEPARTMENT OF TRANSPORTATION""","""2019-02626""","""Airworthiness Directives; Bell Helicopter Textron Canada Limited Helicopters""","""rule""",9fee768f-8e18-4141-b562-f9addba65976,2019Feb,,,f
Softlaw,bilateral agreement with the State of Design Authority,"""DEPARTMENT OF TRANSPORTATION""","""2019-02929""","""Airworthiness Directives; Airbus SAS Airplanes""","""prorule""",9aca1aa9-7ea4-4531-9ed6-eaa6f43e86cb,2019Feb,,,f
Softlaw,bilateral agreement with the State of Design Authority,"""DEPARTMENT OF TRANSPORTATION""","""2019-01237""","""Airworthiness Directives; Airbus SAS Airplanes""","""prorule""",b299b868-e231-40eb-93e0-22ed3ebfaa63,2019Feb,,,f
Softlaw,bilateral agreement with the State of Design Authority,"""DEPARTMENT OF TRANSPORTATION""","""2019-01243""","""Airworthiness Directives; Saab AB, Saab Aeronautics (Formerly Known as Saab AB, Saab Aerosystems) Airplanes""","""prorule""",3b60fe3e-5d2b-4e9d-8d57-80a2eee270db,2019Feb,,,f
Softlaw,bilateral agreement with the State of Design Authority,"""DEPARTMENT OF TRANSPORTATION""","""2019-01527""","""Airworthiness Directives; Fokker Services B.V. Airplanes""","""prorule""",b058dbfe-bedd-41ec-84d4-97c6dc4bf429,2019Feb,,,f
Softlaw,bilateral agreement with the State of Design Authority,"""DEPARTMENT OF TRANSPORTATION""","""2019-01524""","""Airworthiness Directives; Viking Air Limited (Type Certificate Previously Held by Bombardier, Inc.; Canadair Limited) Airplanes""","""prorule""",0737f546-bef5-448f-b2de-2df2802a9694,2019Feb,,,f
Softlaw,bilateral agreement with the State of Design Authority,"""DEPARTMENT OF TRANSPORTATION""","""2019-02158""","""Airworthiness Directives; ATR—GIE Avions de Transport Régional Airplanes""","""prorule""",957b0e35-a8f2-4dec-9b04-820464911617,2019Feb,,,f
Softlaw,bilateral agreement with the State of Design Authority,"""DEPARTMENT OF TRANSPORTATION""","""2019-03313""","""Airworthiness Directives; Bombardier, Inc., Airplanes""","""prorule""",befd546c-3984-4527-ac9e-8f0b73da9d17,2019Feb,,,f
Softlaw,bilateral agreement with this State of Design Authority,"""DEPARTMENT OF TRANSPORTATION""","""2019-01635""","""Airworthiness Directives; Viking Air Limited Airplanes""","""prorule""",6f6d3407-197e-4a99-917b-6de7dbdffd92,2019Feb,,,f
statute,§ 21.29,"""DEPARTMENT OF TRANSPORTATION""","""2019-02634""","""Foreign Civil Aviation Authority Certifying Statements""","""prorule""",dbd2127b-9bd8-4534-a434-7ca1d3b6b6e5,2019Feb,,,f
Softlaw,bilateral agreement with the State of Design Authority,"""DEPARTMENT OF TRANSPORTATION""","""2019-02552""","""Airworthiness Directives; Airbus SAS Airplanes""","""prorule""",62852633-a842-4264-a686-925a15a3d90f,2019Feb,,,f
statute,14 CFR 21.29,"""DEPARTMENT OF TRANSPORTATION""","""2019-02634""","""Foreign Civil Aviation Authority Certifying Statements""","""prorule""",871e205f-7ac8-4ef0-bd56-29a992652e3c,2019Feb,,,f
Foreing Policy,Executive Order 13609,"""DEPARTMENT OF TRANSPORTATION""","""2019-02634""","""Foreign Civil Aviation Authority Certifying Statements""","""prorule""",46223b0b-a8b9-48d8-8e92-91dfe6cdfe7c,2019Feb,t,f,t
Foreing Policy,"“Promoting International Regulatory Cooperation,”","""DEPARTMENT OF TRANSPORTATION""","""2019-02634""","""Foreign Civil Aviation Authority Certifying Statements""","""prorule""",46223b0b-a8b9-48d8-8e92-91dfe6cdfe7c,2019Feb,t,f,t
Foreing Policy,"regulatory cooperation to meet shared challenges involving health, safety, labor, security, environmental, and other issues and to reduce, eliminate, or prevent unnecessary differences in regulatory requirements","""DEPARTMENT OF TRANSPORTATION""","""2019-02634""","""Foreign Civil Aviation Authority Certifying Statements""","""prorule""",46223b0b-a8b9-48d8-8e92-91dfe6cdfe7c,2019Feb,t,f,t
Foreing Policy,Executive Order 13609,"""DEPARTMENT OF TRANSPORTATION""","""2019-00765""","""External Marking Requirement for Small Unmanned Aircraft""","""rule""",977d7d6e-c02b-450d-8d7f-4ab1040aade7,2019Feb,,,f
Foreing Policy,Promoting International Regulatory Cooperation (77 FR 26413,"""DEPARTMENT OF TRANSPORTATION""","""2019-00765""","""External Marking Requirement for Small Unmanned Aircraft""","""rule""",977d7d6e-c02b-450d-8d7f-4ab1040aade7,2019Feb,,,f
Foreing Policy,"regulatory cooperation to meet shared challenges involving health, safety, labor, security, environmental, and other issues and to reduce, eliminate, or prevent unnecessary differences in regulatory requirements","""DEPARTMENT OF TRANSPORTATION""","""2019-00765""","""External Marking Requirement for Small Unmanned Aircraft""","""rule""",977d7d6e-c02b-450d-8d7f-4ab1040aade7,2019Feb,,,f
Foreing Policy,agencies must consider whether the impacts associated with significant variations between domestic and international regulatory approaches are unnecessary or may impair the ability of American business to export and compete internationally,"""DEPARTMENT OF TRANSPORTATION""","""2019-02293""","""Hazardous Materials: Revisions to Hazardous Materials Grants Requirements (FAST Act)""","""rule""",bf68834d-60a2-48b4-8250-7307541ed3a9,2019Feb,,,f
Softlaw,EPA seeks to harmonize U.S. tolerances with international standards whenever possible,"""ENVIRONMENTAL PROTECTION AGENCY""","""2019-00787""","""Fenoxaprop-ethyl, Flufenpyr-ethyl, Imazapyr, Maleic hydrazide, Pyrazon, Quinclorac, Triflumizole, et al.; Proposed Tolerance and Tolerance Exemption Actions""","""prorule""",979388e5-d54e-4336-8106-27c357469898,2019Feb,,,f
Softlaw,EPA considers the international maximum residue limits (MRLs) established by the Codex Alimentarius Commission (Codex),"""ENVIRONMENTAL PROTECTION AGENCY""","""2019-00787""","""Fenoxaprop-ethyl, Flufenpyr-ethyl, Imazapyr, Maleic hydrazide, Pyrazon, Quinclorac, Triflumizole, et al.; Proposed Tolerance and Tolerance Exemption Actions""","""prorule""",979388e5-d54e-4336-8106-27c357469898,2019Feb,,,f
statute,FFDCA section 408(b)(4) requires that EPA explain the reasons for departing from the Codex level,"""ENVIRONMENTAL PROTECTION AGENCY""","""2019-00787""","""Fenoxaprop-ethyl, Flufenpyr-ethyl, Imazapyr, Maleic hydrazide, Pyrazon, Quinclorac, Triflumizole, et al.; Proposed Tolerance and Tolerance Exemption Actions""","""prorule""",979388e5-d54e-4336-8106-27c357469898,2019Feb,,,f
statute,"Trade Agreements Act requires agencies to consider international standards and, where appropriate, that they be the basis of U.S. standards","""DEPARTMENT OF TRANSPORTATION""","""2019-00765""","""External Marking Requirement for Small Unmanned Aircraft""","""rule""",7bda76d0-a4c8-4964-af70-269ed7a6ad41,2019Feb,,,f
statute,"Trade Agreements Act of 1979 (Pub. L. 96-39), as amended by the Uruguay Round Agreements Act (Pub. L. 103-465), prohibits Federal agencies from establishing standards or engaging in related activities that create unnecessary obstacles to the foreign commerce of the United States","""DEPARTMENT OF TRANSPORTATION""","""2019-00765""","""External Marking Requirement for Small Unmanned Aircraft""","""rule""",bcc82c48-cb94-4c30-a693-e41526462fc7,2019Feb,,,f
